Dtm Inserted Date,Avg. Dec Chemical Temp,Avg. Dec Drying Temp,Avg. Dec Hot Water Temp,Txt Activity
10/19/2023 2:45,80.7,32.8,80.5,15
10/19/2023 2:45,80.6,32.7,80.6,15
10/19/2023 2:45,80.7,32.7,80.5,15
10/19/2023 2:45,80.8,31.7,80.3,15
10/19/2023 2:45,80.8,32.7,80.4,15
10/19/2023 2:45,80.6,32.7,80.5,15
10/19/2023 2:45,80.7,32.2,80.3,15
10/19/2023 2:45,80.6,32.7,80.6,15
10/19/2023 2:45,80.8,32.7,80.3,15
10/19/2023 2:45,80.7,32.8,80.1,15
10/19/2023 2:45,80.7,32.6,80.2,15
10/19/2023 2:45,80.8,32.8,80.2,15
10/19/2023 2:45,80.6,32.6,80.3,15
10/19/2023 2:45,80.6,32.4,80.5,15
10/19/2023 2:45,80.7,32.6,80.2,15
10/19/2023 2:45,80.8,31.7,80.2,15
10/19/2023 2:45,80.8,31.9,80.5,15
10/19/2023 2:45,80.6,31.6,80.1,15
10/19/2023 2:45,80.7,32.6,80.3,15
10/19/2023 2:45,80.7,31.6,80.3,15
10/19/2023 2:45,80.7,32.1,80.5,15
10/19/2023 2:45,80.7,32.7,80.3,15
10/19/2023 2:45,80.7,31.6,80.4,15
10/19/2023 2:45,80.5,31.7,80.3,15
10/19/2023 2:45,80.6,31.8,80.1,15
10/19/2023 2:46,80.7,32.5,79.8,15
10/19/2023 2:46,80.5,32.2,80.5,15
10/19/2023 2:46,80.8,32.6,80.3,15
10/19/2023 2:46,80.8,32.8,80.3,15
10/19/2023 2:46,80.7,31.9,80.2,15
10/19/2023 2:46,80.6,32.7,80.6,15
10/19/2023 2:46,80.6,32.6,80.1,15
10/19/2023 2:46,80.7,32.7,80.6,15
10/19/2023 2:46,80.5,31.6,79.8,15
10/19/2023 2:46,80.5,31.7,79.3,15
10/19/2023 2:46,80.9,32.7,80.2,15
10/19/2023 2:46,80.6,31.6,80.5,15
10/19/2023 2:46,80.9,31.6,80.1,15
10/19/2023 2:46,80.7,32.8,79.3,15
10/19/2023 2:46,80.9,32.7,80.1,15
10/19/2023 2:46,80.8,32.7,80.4,15
10/19/2023 2:46,80.7,31.5,79.9,15
10/19/2023 2:46,80.6,32.8,80.2,15
10/19/2023 2:46,80.7,32.6,80.5,15
10/19/2023 2:46,80.8,31.6,80.6,15
10/19/2023 2:46,80.7,31.7,79.8,15
10/19/2023 2:46,80.5,31.7,80.3,15
10/19/2023 2:46,80.6,32.6,80.1,15
10/19/2023 2:46,80.7,31.7,79.6,15
10/19/2023 2:46,80.5,31.5,79.6,15
10/19/2023 2:46,80.5,32.5,80.5,15
10/19/2023 2:46,80.6,31.6,80.4,15
10/19/2023 2:46,80.6,31.7,80,15
10/19/2023 2:46,80.6,32.8,79.9,15
10/19/2023 2:46,80.7,32.9,80.4,15
10/19/2023 2:47,80.7,32.5,80.2,15
10/19/2023 2:47,80.7,31.6,79.6,15
10/19/2023 2:47,80.7,31.6,79.6,15
10/19/2023 2:47,80.6,32.9,80.3,15
10/19/2023 2:47,80.7,31.6,80.3,15
10/19/2023 2:47,80.8,31.8,79.6,15
10/19/2023 2:47,80.7,32.8,79.2,15
10/19/2023 2:47,80.8,31.7,80.5,15
10/19/2023 2:47,80.7,32.6,79.5,15
10/19/2023 2:47,80.8,31.6,79.5,15
10/19/2023 2:47,80.8,31.8,80.6,15
10/19/2023 2:47,80.5,32.8,79.3,15
10/19/2023 2:47,80.7,31.8,79.4,15
10/19/2023 2:47,80.6,31.7,79.2,15
10/19/2023 2:47,80.7,31.5,80.1,15
10/19/2023 2:47,80.6,31.8,79.2,15
10/19/2023 2:47,80.6,32.7,79.2,15
10/19/2023 2:47,80.5,31.8,80.2,15
10/19/2023 2:47,80.6,31.7,79.4,15
10/19/2023 2:47,80.5,32.7,79.3,15
10/19/2023 2:47,80.7,32.6,80.3,15
10/19/2023 2:47,80.8,31.9,79.3,15
10/19/2023 2:47,80.5,31.6,79.2,15
10/19/2023 2:47,80.6,31.5,80.4,15
10/19/2023 2:47,80.7,32.7,79.5,15
10/19/2023 2:47,80.7,32.8,79.5,15
10/19/2023 2:47,80.7,31.8,79.8,15
10/19/2023 2:47,80.7,31.7,79.6,15
10/19/2023 2:47,80.6,32.7,79.5,15
10/19/2023 2:47,80.7,31.6,79.4,15
10/19/2023 2:48,80.8,32.8,79.3,15
10/19/2023 2:48,80.5,31.5,79.2,15
10/19/2023 2:48,80.6,31.7,79.2,15
10/19/2023 2:48,80.7,31.6,79.4,15
10/19/2023 2:48,80.8,32.1,79.4,15
10/19/2023 2:48,80.7,31.8,79.6,15
10/19/2023 2:48,80.8,31.8,79.2,15
10/19/2023 2:48,80.8,31.5,79.3,15
10/19/2023 2:48,80.9,31.7,80.4,15
10/19/2023 2:48,80.6,32.8,79.5,15
10/19/2023 2:48,80.7,31.6,79.3,15
10/19/2023 2:48,80.6,31.7,79.3,15
10/19/2023 2:48,80.6,31.6,79.2,15
10/19/2023 2:48,80.7,31.6,79.4,15
10/19/2023 2:48,80.8,32.6,79.3,15
10/19/2023 2:48,80.7,32.2,79.6,15
10/19/2023 2:48,80.6,31.8,79.6,15
10/19/2023 2:48,80.7,31.7,79.5,15
10/19/2023 2:48,80.6,31.6,79.4,15
10/19/2023 2:48,80.5,31.9,79.3,15
10/19/2023 2:48,80.8,31.6,79.1,15
10/19/2023 2:48,80.5,31.6,79.2,15
10/19/2023 2:48,80.9,31.7,79.3,15
10/19/2023 2:48,80.8,31.8,79.2,15
10/19/2023 2:48,80.6,31.9,79.7,15
10/19/2023 2:48,80.6,32.6,79.4,15
10/19/2023 2:48,80.6,31.5,79.1,15
10/19/2023 2:48,80.7,31.7,79.5,15
10/19/2023 2:48,80.7,32.6,79.1,15
10/19/2023 2:48,80.6,31.7,79.1,15
10/19/2023 2:49,80.5,32.7,79.6,15
10/19/2023 2:49,80.5,31.6,79.6,15
10/19/2023 2:49,80.6,31.6,79.2,15
10/19/2023 2:49,80.7,32.3,79.7,15
10/19/2023 2:49,80.6,31.6,79.3,15
10/19/2023 2:49,80.5,31.7,79.2,15
10/19/2023 2:49,80.5,31.6,79.3,15
10/19/2023 2:49,80.7,31.8,79.2,15
10/19/2023 2:49,80.6,32.7,79.2,15
10/19/2023 2:49,80.9,31.6,79.5,15
10/19/2023 2:49,80.8,31.7,79.6,15
10/19/2023 2:49,80.8,31.8,79.6,15
10/19/2023 2:49,80.6,31.5,79.2,15
10/19/2023 2:49,80.7,32.7,79.2,15
10/19/2023 2:49,80.8,31.7,79.6,15
10/19/2023 2:49,80.6,32.3,79.5,15
10/19/2023 2:49,80.6,31.8,79.2,15
10/19/2023 2:49,80.7,31.5,79.2,15
10/19/2023 2:49,80.7,32.7,79.4,15
10/19/2023 2:49,80.6,31.7,79.6,15
10/19/2023 2:49,80.7,30.6,79.2,15
10/19/2023 2:49,80.6,31.8,79.7,15
10/19/2023 2:49,80.7,31.8,79.6,15
10/19/2023 2:49,80.6,31.8,79.5,15
10/19/2023 2:49,80.6,32.6,79.6,15
10/19/2023 2:49,80.8,31.6,79.6,15
10/19/2023 2:49,80.6,31.7,79.7,15
10/19/2023 2:49,80.7,31.6,79.1,15
10/19/2023 2:49,80.5,32.7,79.2,15
10/19/2023 2:49,80.7,31.7,79.3,15
10/19/2023 2:50,80.6,32.4,79.5,15
10/19/2023 2:50,80.8,31.7,79.5,15
10/19/2023 2:50,80.5,31.7,79.6,15
10/19/2023 2:50,80.7,31.5,79.4,15
10/19/2023 2:50,80.8,31.9,79.4,15
10/19/2023 2:50,80.7,32.7,79.5,15
10/19/2023 2:50,80.9,31.8,79.6,15
10/19/2023 2:50,80.7,31.8,79.3,15
10/19/2023 2:50,80.8,32.6,79.1,15
10/19/2023 2:50,80.9,31.8,79.5,15
10/19/2023 2:50,80.6,31.5,79.2,15
10/19/2023 2:50,80.5,31.6,79.1,15
10/19/2023 2:50,80.8,31.8,79.4,15
10/19/2023 2:50,80.6,31.8,79.3,15
10/19/2023 2:50,80.7,31.9,79.5,15
10/19/2023 2:50,80.6,31.6,79.4,15
10/19/2023 2:50,80.5,31.6,79.4,15
10/19/2023 2:50,80.8,31.8,79.2,15
10/19/2023 2:50,80.7,31.5,79.3,15
10/19/2023 2:50,80.7,31.6,79.2,15
10/19/2023 2:50,80.7,31.6,79.3,15
10/19/2023 2:50,80.7,31.5,79.1,15
10/19/2023 2:50,80.7,31.6,79.2,15
10/19/2023 2:50,80.7,31.7,79.2,15
10/19/2023 2:50,80.6,31.7,79.3,15
10/19/2023 2:50,80.7,31.9,79.6,15
10/19/2023 2:50,80.7,31.7,79.2,15
10/19/2023 2:50,80.7,32.7,79.7,15
10/19/2023 2:50,80.5,31.9,79.2,15
10/19/2023 2:50,80.8,31.5,79.3,15
10/19/2023 2:51,80.8,32.8,79.3,15
10/19/2023 2:51,80.8,31.6,79.2,15
10/19/2023 2:51,80.7,31.7,79.2,15
10/19/2023 2:51,80.6,31.8,79.3,15
10/19/2023 2:51,80.6,31.8,79.3,15
10/19/2023 2:51,80.6,31.5,79.3,15
10/19/2023 2:51,80.7,31.6,79.2,15
10/19/2023 2:51,80.7,31.7,79.4,15
10/19/2023 2:51,80.7,31.7,79.6,15
10/19/2023 2:51,80.7,31.6,79.1,15
10/19/2023 2:51,80.8,31.8,79.4,15
10/19/2023 2:51,80.6,31.8,79.2,15
10/19/2023 2:51,80.7,31.8,79.4,15
10/19/2023 2:51,80.6,31.7,79.2,15
10/19/2023 2:51,80.6,31.7,79.3,15
10/19/2023 2:51,80.9,31.6,79.3,15
10/19/2023 2:51,80.7,31.8,79.7,15
10/19/2023 2:51,80.7,31.7,79.2,15
10/19/2023 2:51,80.8,31.8,79.3,15
10/20/2023 20:53,80.7,35.7,80.5,2
10/20/2023 20:53,80.8,36.5,80.7,2
10/20/2023 20:53,80.7,35.9,80.3,2
10/20/2023 20:53,80.7,35.6,80.5,3
10/20/2023 20:53,80.8,36,80.2,3
10/20/2023 20:53,80.7,35.7,80.5,3
10/20/2023 20:53,80.8,35.8,80.5,3
10/20/2023 20:53,80.7,35.8,80.5,3
10/20/2023 20:53,80.7,34.5,80.3,3
10/20/2023 20:53,80.7,34.8,80.5,3
10/20/2023 20:53,80.7,34.9,80.2,3
10/20/2023 20:53,80.7,33.6,80.4,3
10/20/2023 20:53,80.8,32.5,80.3,3
10/20/2023 20:53,80.5,32.7,80.1,3
10/20/2023 20:53,80.7,32,80.2,3
10/20/2023 20:53,80.7,30.7,80.2,3
10/20/2023 20:53,80.6,30.9,80.2,3
10/20/2023 20:54,80.5,29.9,80.1,3
10/20/2023 20:54,80.7,28.6,80.4,3
10/20/2023 20:54,80.7,28.4,80.4,3
10/20/2023 20:54,80.8,27.9,80.2,3
10/20/2023 20:54,80.7,28,80.4,3
10/20/2023 20:54,80.6,27.7,80.5,3
10/20/2023 20:54,80.9,26.7,80.3,3
10/20/2023 20:54,80.6,26.3,80.2,3
10/20/2023 20:54,80.8,27,80,3
10/20/2023 20:54,80.7,25.8,80.5,3
10/20/2023 20:54,80.6,25.6,80.6,3
10/20/2023 20:54,80.7,24.7,80.6,3
10/20/2023 20:54,80.8,25.6,80,3
10/20/2023 20:54,80.7,24.3,80.5,3
10/20/2023 20:54,80.8,24.1,80.5,3
10/20/2023 20:54,80.7,23.8,80.2,3
10/20/2023 20:54,80.7,23.9,80.5,3
10/20/2023 20:54,80.9,23.8,80.6,3
10/20/2023 20:54,80.6,22.6,80.7,3
10/20/2023 20:54,80.8,23,80.4,3
10/20/2023 20:54,80.8,22.5,80.4,3
10/20/2023 20:54,80.6,21.9,80.7,3
10/20/2023 20:54,80.7,21.5,80.6,3
10/20/2023 20:54,80.6,21.4,80.6,3
10/20/2023 20:54,80.8,21.9,80.6,3
10/20/2023 20:54,80.6,21.8,80.6,3
10/20/2023 20:55,80.8,21.7,80.3,3
10/20/2023 20:55,80.6,21.9,80.7,3
10/20/2023 20:55,80.8,21.9,80.1,3
10/20/2023 20:55,80.7,21.9,80.5,3
10/20/2023 20:55,80.8,21.6,80.6,3
10/20/2023 20:55,80.6,20.7,80.4,3
10/20/2023 20:55,80.8,22.1,80.5,3
10/20/2023 20:55,80.7,21.8,80.7,3
10/20/2023 20:55,80.7,20.6,80.5,3
10/20/2023 20:55,80.9,20.7,80.2,3
10/20/2023 20:55,80.6,21.4,80.4,3
10/20/2023 20:55,80.5,21.6,80.2,3
10/20/2023 20:55,80.8,20.7,80.2,3
10/20/2023 20:55,80.7,20.6,80.2,4
10/20/2023 20:55,80.6,21,80.5,6
10/20/2023 20:55,80.6,20.9,80.2,6
10/20/2023 20:55,80.5,20.9,80.3,6
10/20/2023 20:55,80.8,20.7,80.2,6
10/20/2023 20:55,80.7,20.6,80.3,6
10/20/2023 20:55,80.6,20.7,80.4,6
10/20/2023 20:55,80.5,21.1,80.6,6
10/20/2023 20:55,80.6,20.9,80.6,6
10/20/2023 20:55,80.7,21,80.4,6
10/20/2023 20:55,80.7,20.9,80.6,6
10/20/2023 20:55,80.5,21.7,80.3,6
10/20/2023 20:56,80.7,20.8,80.5,6
10/20/2023 20:56,80.9,21.9,80.1,6
10/20/2023 20:56,80.8,21.6,80.4,6
10/20/2023 20:56,79.5,21.8,80.1,6
10/20/2023 20:56,79.8,21.7,80.6,6
10/20/2023 20:56,74.7,22.4,80.4,6
10/20/2023 20:56,73.6,21.6,80.3,6
10/20/2023 20:56,71.9,22,80.3,6
10/20/2023 20:56,69.6,22.5,80.5,6
10/20/2023 20:56,66.9,21.9,80.5,6
10/20/2023 20:56,64.7,21.7,80.5,6
10/20/2023 20:56,63.7,21.9,80.2,6
10/20/2023 20:56,62.8,21.3,80.2,6
10/20/2023 20:56,61.7,21.7,80.1,6
10/20/2023 20:56,61.7,21.6,80.3,6
10/20/2023 20:56,60.8,21.7,80.2,6
10/20/2023 20:56,60.6,22.6,80.2,6
10/20/2023 20:56,60.7,21.7,80.3,6
10/20/2023 20:56,59.9,22.9,80.3,6
10/20/2023 20:56,59.6,22.6,80.3,6
10/20/2023 20:56,59.7,22.7,80.7,6
10/20/2023 20:56,59.6,22.8,80.1,6
10/20/2023 20:56,59.8,22.7,80.6,6
10/20/2023 20:56,59.7,23.1,80.5,6
10/20/2023 20:56,59.8,23.8,80.2,6
10/20/2023 20:56,59.7,22.5,80.3,6
10/20/2023 20:57,58.8,23.7,80.2,6
10/20/2023 20:57,58.7,22.9,80.5,6
10/20/2023 20:57,58.6,23.6,80.2,6
10/20/2023 20:57,58.6,22.6,80.5,6
10/20/2023 20:57,58.7,22.8,80.3,6
10/20/2023 20:57,58.8,22.9,80.3,6
10/20/2023 20:57,58.8,22.7,80.2,6
10/20/2023 20:57,58.6,22.6,80.4,6
10/20/2023 20:57,58.6,22.6,80.3,6
10/20/2023 20:57,58.9,23,80.4,6
10/20/2023 20:57,58.8,22.9,80.2,6
10/20/2023 20:57,58.8,23.6,80.1,6
10/20/2023 20:57,58.8,22.8,80.3,6
10/20/2023 20:57,58.7,23,80.6,6
10/20/2023 20:57,58.6,22.8,80.3,6
10/20/2023 20:57,58.8,22.5,80.1,6
10/20/2023 20:57,58.9,22.8,80.7,6
10/20/2023 20:57,58.7,22.8,80.1,6
10/20/2023 20:57,58.8,22.6,80.3,6
10/20/2023 20:57,58.7,22.7,80.5,6
10/20/2023 20:57,58.8,21.9,80.7,6
10/20/2023 20:57,58.8,21.8,80.2,6
10/20/2023 20:57,58.8,21.9,80.2,6
10/20/2023 20:57,58.7,22.6,80.3,6
10/20/2023 20:58,58.6,22.4,80.2,6
10/20/2023 20:58,58.8,22.7,80.1,6
10/20/2023 20:58,58.7,22.9,80.1,6
10/20/2023 20:58,58.7,22.9,80.6,6
10/20/2023 20:58,58.8,22.7,80.2,6
10/20/2023 20:58,58.9,22.7,80.1,6
10/20/2023 20:58,58.8,23.8,80.6,6
10/20/2023 20:58,58.8,22.8,80.1,6
10/20/2023 20:58,59.8,22.9,80.2,6
10/20/2023 20:58,58.8,23.6,80.1,6
10/20/2023 20:58,59.9,23.7,80.2,6
10/20/2023 20:58,59.9,22.6,80.2,6
10/20/2023 20:58,58.8,22.6,80.4,6
10/20/2023 20:58,58.6,22.6,80.3,6
10/20/2023 20:58,58.6,22.7,80.4,6
10/20/2023 20:58,58.9,22.7,80.2,6
10/20/2023 20:58,58.8,21.7,80,6
10/20/2023 20:58,58.9,22.8,80.6,6
10/20/2023 20:58,58.8,22.7,80.2,6
10/20/2023 20:58,58.8,21.9,80.3,6
10/20/2023 20:58,58.7,22.5,80.3,6
10/20/2023 20:58,58.9,22.6,80.4,6
10/20/2023 20:58,58.8,22.7,80.1,6
10/20/2023 20:58,58.7,23.9,80.7,6
10/20/2023 20:58,58.7,22.9,80.6,6
10/20/2023 20:59,58.9,22.9,80.6,6
10/20/2023 20:59,59.8,24,80.6,6
10/20/2023 20:59,59.7,22.7,80.5,6
10/20/2023 20:59,59.7,22.8,80.2,6
10/20/2023 20:59,59.9,22.8,80.5,6
10/20/2023 20:59,59.9,22.7,80.2,6
10/20/2023 20:59,59.7,22.7,80.6,6
10/20/2023 20:59,59.7,21.8,80.5,6
10/20/2023 20:59,59.8,21.7,80.1,6
10/20/2023 20:59,58.7,22.9,80.5,6
10/20/2023 20:59,59.9,22.9,80.4,6
10/20/2023 20:59,59.8,22.5,80.3,6
10/20/2023 20:59,58.7,22.8,80.2,6
10/20/2023 20:59,58.7,22.7,80.4,6
10/20/2023 20:59,59.4,22.7,80.6,6
10/20/2023 20:59,58.9,40.1,80.2,6
10/20/2023 20:59,59.1,22.6,80.2,6
10/20/2023 20:59,59.6,22.9,80.2,6
10/20/2023 20:59,59.9,22.7,80.6,6
10/20/2023 20:59,59.8,23.1,80.6,6
10/20/2023 20:59,59.8,23.5,80.5,6
10/20/2023 20:59,59.8,23,80.4,8
10/20/2023 20:59,59.8,22.8,80.2,8
10/20/2023 21:00,58.7,23.6,80.4,8
10/20/2023 21:00,57.8,23.6,80.7,8
10/20/2023 21:00,56.7,23.9,80.5,8
10/20/2023 21:00,55.8,23.9,80.3,8
10/20/2023 21:00,52.9,24.2,80.4,8
10/20/2023 21:00,51.8,24.9,80.7,8
10/20/2023 21:00,50.7,23.6,80.4,8
10/20/2023 21:00,49.8,23.9,80.6,8
10/20/2023 21:00,48.7,24.6,80.2,8
10/20/2023 21:00,47.8,24.3,80.4,8
10/20/2023 21:00,47.9,24.6,80.1,8
10/20/2023 21:00,48,24.2,80.3,8
10/20/2023 21:00,47.9,24.7,80.6,8
10/20/2023 21:00,47.8,25.8,80.2,8
10/20/2023 21:00,47.8,24.7,80.5,8
10/20/2023 21:00,47.9,24.8,80.5,8
10/20/2023 21:00,47.9,25.9,80.7,8
10/20/2023 21:00,48,24.8,80.4,8
10/20/2023 21:00,46.8,24.5,80.2,8
10/20/2023 21:00,46.8,25.9,79.4,8
10/20/2023 21:00,46.8,26.5,78.5,8
10/20/2023 21:00,47.8,26.7,73.1,8
10/20/2023 21:00,47.8,26.6,70.5,8
10/20/2023 21:00,46.9,26,65.1,8
10/20/2023 21:00,47.7,26.6,62.2,8
10/20/2023 21:01,47.7,26.8,60.2,8
10/20/2023 21:01,47.7,27,56.6,8
10/20/2023 21:01,46.7,26.7,53.2,8
10/20/2023 21:01,47.6,26.7,50.2,8
10/20/2023 21:01,47.8,26.9,49.7,8
10/20/2023 21:01,46.8,27,47.5,8
10/20/2023 21:01,46.7,26.1,46.4,8
10/20/2023 21:01,46.8,26.6,45.5,8
10/20/2023 21:01,46.8,25.9,44.4,8
10/20/2023 21:01,47.5,26,43.2,8
10/20/2023 21:01,47.7,25.7,42.7,8
10/20/2023 21:01,47.1,26.9,42.4,8
10/20/2023 21:01,46.8,25.7,41.4,8
10/20/2023 21:01,47.8,25.9,40.3,8
10/20/2023 21:01,47.7,25.8,40.3,8
10/20/2023 21:01,47.9,26,39.6,8
10/20/2023 21:01,47.7,25.9,38.6,8
10/20/2023 21:01,48,24.7,38.5,8
10/20/2023 21:01,47.7,25.8,38.6,8
10/20/2023 21:01,47.8,24.6,37.6,8
10/20/2023 21:01,47.8,24.9,37.2,8
10/20/2023 21:01,47.8,24.5,37.4,8
10/20/2023 21:01,47.7,23.9,37.6,8
10/20/2023 21:01,47.9,23.9,36.7,9
10/20/2023 21:01,47.8,24.7,36.2,10
10/20/2023 21:02,47.8,23.7,36.7,10
10/20/2023 21:02,47.7,24.2,35.7,10
10/20/2023 21:02,47.9,24.7,35.4,10
10/20/2023 21:02,47.7,23.8,35.2,10
10/20/2023 21:02,47.9,24,35.5,10
10/20/2023 21:02,47.8,23.6,34.4,10
10/20/2023 21:02,47.7,25,34.4,10
10/20/2023 21:02,47.9,23.9,34.2,10
10/20/2023 21:02,47.8,23.8,34.6,10
10/20/2023 21:02,47.9,23.5,33.2,10
10/20/2023 21:02,47.8,23.6,33.2,10
10/20/2023 21:02,47.9,23.9,33.4,10
10/20/2023 21:02,47.8,22.6,33.6,10
10/20/2023 21:02,47.8,23.6,33.4,10
10/20/2023 21:02,47.9,22.6,32.5,10
10/20/2023 21:02,47.8,22.7,32.4,10
10/20/2023 21:02,47.8,22.9,32.2,10
10/20/2023 21:02,47.9,23,32.7,10
10/20/2023 21:02,47.6,22.6,32.3,10
10/20/2023 21:02,47.8,22.6,32.3,10
10/20/2023 21:02,47.7,23,32.5,10
10/20/2023 21:02,47.8,22.2,32.7,10
10/20/2023 21:02,47.6,22.5,32.3,10
10/20/2023 21:02,47.9,22.9,32.8,10
10/20/2023 21:02,47.8,23.7,32.6,10
10/20/2023 21:03,47.7,22.6,32.3,10
10/20/2023 21:03,47.7,23.5,32.4,10
10/20/2023 21:03,47.9,22.9,32.8,10
10/20/2023 21:03,47.7,22.6,32.3,10
10/20/2023 21:03,48,22.8,32.6,10
10/20/2023 21:03,47.8,22.6,32.2,10
10/20/2023 21:03,47.7,21.8,32.3,10
10/20/2023 21:03,47.8,22.9,32.7,10
10/20/2023 21:03,47.7,21.6,32.5,10
10/20/2023 21:03,47.6,22.7,32.4,10
10/20/2023 21:03,47.8,22.5,32.6,10
10/20/2023 21:03,47.9,22.7,32.3,10
10/20/2023 21:03,47.7,21.7,32.7,10
10/20/2023 21:03,47.7,22.8,32.7,10
10/20/2023 21:03,47.7,21.8,32.7,10
10/20/2023 21:03,47.6,22.9,32.4,10
10/20/2023 21:03,47.9,22.8,32.3,10
10/20/2023 21:03,47.8,22.9,32.6,10
10/20/2023 21:03,47.7,22.2,32.6,10
10/20/2023 21:03,47.9,22.6,32.6,10
10/20/2023 21:03,47.9,21.9,32.3,10
10/20/2023 21:03,47.8,22.5,32.3,10
10/20/2023 21:03,47.7,22.9,32.3,10
10/20/2023 21:03,47.7,21.8,32.3,10
10/20/2023 21:03,47.8,21.6,32.6,10
10/20/2023 21:03,47.9,22.6,32.5,10
10/20/2023 21:04,47.9,22.1,32.4,10
10/20/2023 21:04,47.9,21.7,32.6,10
10/20/2023 21:04,47.8,22.9,32.4,10
10/20/2023 21:04,47.9,22.5,32.3,10
10/20/2023 21:04,47.9,21.6,32.3,10
10/20/2023 21:04,47.8,21.8,32.5,10
10/20/2023 21:04,47.7,22.8,32.7,10
10/20/2023 21:04,47.8,21.7,32.2,10
10/20/2023 21:04,47.9,22,32.4,10
10/20/2023 21:04,47.9,21.6,32.3,10
10/20/2023 21:04,47.8,21.9,32.6,10
10/20/2023 21:04,47.8,21.7,32.2,10
10/20/2023 21:04,47.9,23,32.3,10
10/20/2023 21:04,47.9,22.7,32.2,10
10/20/2023 21:04,47.9,22.7,32.6,10
10/20/2023 21:04,47.8,22.6,32.6,10
10/20/2023 21:04,47.8,21.9,32.7,10
10/20/2023 21:04,47.7,21.7,32.3,10
10/20/2023 21:04,47.8,22.4,32.2,10
10/20/2023 21:04,47.8,21.9,32.3,10
10/20/2023 21:04,47.7,22.5,32.4,10
10/20/2023 21:04,49,22.8,32.4,10
10/20/2023 21:04,48.8,21.6,32.3,10
10/20/2023 21:04,48.9,23,32.4,11
10/20/2023 21:04,48.8,23,32.4,13
10/20/2023 21:04,48.8,22.8,32.6,13
10/20/2023 21:05,48.7,21.5,32.3,13
10/20/2023 21:05,48.8,21.6,32.4,13
10/20/2023 21:05,48.6,23,32.7,13
10/20/2023 21:05,48.8,21.7,32.3,13
10/20/2023 21:05,49,21.6,32.6,13
10/20/2023 21:05,48.9,21.9,32.6,13
10/20/2023 21:05,48.9,22.7,32.6,13
10/20/2023 21:05,48.7,21.9,32.4,13
10/20/2023 21:05,48.8,21.9,32.7,13
10/20/2023 21:05,48.6,23,32.3,13
10/20/2023 21:05,48.9,21.7,32.4,13
10/20/2023 21:05,48.7,21.6,32.5,13
10/20/2023 21:05,49.4,22.7,32.5,13
10/20/2023 21:05,49.8,22.8,32.7,13
10/20/2023 21:05,49.8,22.9,32.7,13
10/20/2023 21:05,49.7,22.9,32.2,13
10/20/2023 21:05,49.9,22.7,32.2,13
10/20/2023 21:05,49.8,22.7,32.6,13
10/20/2023 21:05,49.7,22.9,32.7,13
10/20/2023 21:05,49.7,23.8,32.2,13
10/20/2023 21:05,49.6,23.7,32.7,13
10/20/2023 21:05,49.8,23.9,32.3,13
10/20/2023 21:05,49.8,23.7,32.1,13
10/20/2023 21:05,49.8,23.6,32.4,13
10/20/2023 21:05,49.9,23.8,32.6,13
10/20/2023 21:05,49.6,23.8,32.4,13
10/20/2023 21:05,49.9,24.9,32.6,13
10/20/2023 21:05,49.8,24.9,32.7,13
10/20/2023 21:05,49.9,24.6,32.5,13
10/20/2023 21:05,49.8,24.5,32.3,13
10/20/2023 21:06,49.8,24.5,32.3,13
10/20/2023 21:06,49.7,24.9,32.4,13
10/20/2023 21:06,50.9,24.8,32.6,13
10/20/2023 21:06,50.6,25.7,32.6,13
10/20/2023 21:06,50.8,24.9,33.4,13
10/20/2023 21:06,50.8,24.8,33.4,13
10/20/2023 21:06,50.8,24.9,33.6,13
10/20/2023 21:06,50.7,26,33.2,13
10/20/2023 21:06,50.8,25,33.4,13
10/20/2023 21:06,50.7,24.9,33.3,13
10/20/2023 21:06,50.9,25.5,33.4,13
10/20/2023 21:06,50.8,25.5,33.5,13
10/20/2023 21:06,50.7,25.9,33.7,13
10/20/2023 21:06,50.9,25.5,33.5,13
10/20/2023 21:06,51.9,25.9,33.4,13
10/20/2023 21:06,51.8,25.9,33.3,13
10/20/2023 21:06,51.9,25.6,33.5,13
10/20/2023 21:06,51.6,26.4,33.5,13
10/20/2023 21:06,51.9,25.8,33.3,13
10/20/2023 21:06,51.9,25.7,33.6,13
10/20/2023 21:06,52,25.8,33.3,13
10/20/2023 21:06,51.7,26.6,33.4,13
10/20/2023 21:06,51.8,25.6,33.6,13
10/20/2023 21:06,51.8,25.7,33.6,13
10/20/2023 21:06,51.8,26.8,33.4,13
10/20/2023 21:06,51.8,25.9,33.6,13
10/20/2023 21:06,51.8,25.7,33.3,13
10/20/2023 21:06,51.9,26.6,33.1,13
10/20/2023 21:06,52,25.5,33.4,13
10/20/2023 21:06,51.9,26.6,33.6,13
10/20/2023 21:07,51.9,26,33.3,13
10/20/2023 21:07,51.6,26,33.6,13
10/20/2023 21:07,52.9,26.8,33.7,13
10/20/2023 21:09,52.8,25.9,33.5,13
10/20/2023 21:09,52.8,25.5,33.7,13
10/20/2023 21:09,52.9,26.9,33.5,13
10/20/2023 21:09,52.7,26.6,33.3,13
10/20/2023 21:09,52.7,25.9,33.7,13
10/20/2023 21:09,52.8,26.7,33.4,13
10/20/2023 21:10,57.7,24.9,36.3,13
10/20/2023 21:10,57.9,25.6,36.6,13
10/20/2023 21:10,57.6,24.6,36.6,13
10/20/2023 21:10,57.7,25.8,36.4,13
